features,ChurnIndex
"[47.0,42.88,2059.98,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[68.0,49.31,2829.57,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[23.0,46.99,1103.64,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[3.0,79.3,210.63,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[49.0,43.03,1710.38,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[62.0,81.78,5495.84,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[44.0,52.02,2313.03,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[46.0,53.04,2663.41,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[50.0,90.83,4408.76,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[6.0,73.68,424.35,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[3.0,83.78,258.77,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"(10,[1,4,5,7],[89.52,1.0,1.0,1.0])",1.0
"[63.0,95.41,5918.53,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[71.0,99.03,7050.63,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[4.0,81.93,352.53,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[4.0,105.37,412.62,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[54.0,77.89,4074.11,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[4.0,81.21,355.39,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[54.0,76.24,4029.17,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[12.0,42.92,512.4,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[22.0,35.27,904.51,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[9.0,95.13,919.23,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"(10,[1,3,6,9],[82.75,1.0,1.0,1.0])",0.0
"[2.0,61.09,138.07,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[53.0,21.51,879.01,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[66.0,86.84,5986.54,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"(10,[0,1,3,6,7],[45.0,32.49,1.0,1.0,1.0])",0.0
"[27.0,84.05,2136.38,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[39.0,76.37,3256.92,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[41.0,75.48,3492.82,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[4.0,100.44,435.08,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[30.0,71.88,2236.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[9.0,66.21,582.74,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[37.0,22.81,567.89,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[1.0,93.21,89.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[10.0,69.03,605.85,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[16.0,98.56,1734.49,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[5.0,62.17,290.27,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[40.0,52.43,1987.85,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[18.0,82.2,1487.16,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[5.0,81.29,356.89,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[43.0,80.47,3360.55,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"(10,[0,1,3,5,7],[12.0,44.17,1.0,1.0,1.0])",0.0
"[59.0,24.31,1911.32,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[2.0,98.0,204.07,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[38.0,22.03,1082.6,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[12.0,23.45,195.15,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[0,1,4,6,7],[17.0,37.67,1.0,1.0,1.0])",0.0
"[12.0,49.13,489.47,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[11.0,76.9,788.9,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[61.0,71.65,3798.14,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[0,1,3,6,7],[68.0,64.53,1.0,1.0,1.0])",0.0
"[14.0,94.1,1230.45,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[0,1,4,6,7],[45.0,57.76,1.0,1.0,1.0])",0.0
"[66.0,88.82,5939.83,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[3.0,83.01,244.21,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[67.0,53.41,3201.68,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[29.0,94.04,2813.32,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[16.0,32.76,479.01,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[14.0,40.53,473.38,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[3.0,106.82,328.33,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[65.0,65.04,3637.38,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[10.0,76.96,742.96,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[28.0,48.64,1126.63,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[42.0,71.35,2724.21,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[0,1,4,5,7],[9.0,109.28,1.0,1.0,1.0])",0.0
"[7.0,63.42,408.17,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[72.0,31.18,2577.65,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[44.0,53.33,1990.3,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[45.0,94.11,4470.09,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[8.0,104.7,861.65,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[35.0,37.12,1437.41,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[36.0,77.12,2771.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[67.0,75.25,5144.37,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[1.0,65.4,63.57,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[0,1,4,5,8],[36.0,40.64,1.0,1.0,1.0])",0.0
"[3.0,87.77,269.57,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[11.0,66.61,808.09,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[5.0,101.05,542.77,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[49.0,95.52,5162.55,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[69.0,63.36,4060.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[8.0,91.93,689.89,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[21.0,45.65,1117.21,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[17.0,77.37,1427.72,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[32.0,87.31,2914.67,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[12.0,82.29,1064.22,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[67.0,64.43,4962.3,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[4.0,98.45,429.88,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[2.0,81.58,171.95,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[68.0,44.35,3002.06,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[2.0,86.8,165.63,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[53.0,53.17,3247.93,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[12.0,49.47,683.14,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[67.0,68.21,4629.84,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[61.0,89.96,5183.34,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[12.0,36.44,415.04,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[0,1,3,5,9],[4.0,95.56,1.0,1.0,1.0])",1.0
"[55.0,34.78,1877.86,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[50.0,34.16,1926.07,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[0,1,3,5,9],[6.0,69.6,1.0,1.0,1.0])",0.0
"[24.0,57.89,1548.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"(10,[0,1,4,5,7],[66.0,74.71,1.0,1.0,1.0])",1.0
"[7.0,91.3,678.13,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[3.0,68.88,217.86,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[72.0,41.9,3443.04,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[48.0,32.67,1103.22,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[41.0,24.4,1054.18,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
